session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
8516,1,5,257,94,291,1,1,11,13,152,128
8517,1,19,13,75,13,137,11,19,13,1,128
8518,1,1,11,13,1,11,1,1,1,1,128
8519,19,11,1,1,1,11,1,11,5,11,128
8520,1,11,5,11,1,220,11,202,13,11,128
8521,1,11,11,1,13,11,11,1,11,11,128
8522,13,5,11,5,1,1,281,315,290,1,128
8523,1,5,59,5,19,1,11,13,13,1,128
8524,1,5,316,290,383,281,356,59,257,291,128
8525,89,315,341,190,5,59,5,5,1,13,128
8526,1,8,13,1,38,1,3,19,13,137,128
8527,19,75,7,13,1,19,1,5,59,1,128
8528,1,94,13,1,8,1,13,8,1,1,128
8529,13,1,1,1,8,1,13,5,1,8,128
8530,8,1,8,1,1,8,5,341,8,315,128
8531,8,8,1,8,8,356,5,1,8,8,128
8532,1,8,8,1,8,195,59,8,1,8,128
8533,8,8,1,1,8,8,13,8,8,1,128
8534,5,89,8,8,1,59,94,89,5,1,128
8535,19,1,1,13,1,8,152,19,19,1,128
8536,13,75,137,13,137,19,13,7,1,1,128
8537,1,13,1,1,13,1,13,8,1,8,128
8538,1,1,1,1,1,8,8,1,8,8,128
8539,1,13,8,8,1,195,8,5,8,1,128
8540,8,8,13,8,1,1,8,8,8,8,128
8541,1,5,8,1,8,13,1,13,1,1,128
8542,13,1,7,152,78,1,19,75,19,13,128
8543,137,8,13,1,19,1,8,59,1,1,128
8544,1,1,1,13,1,202,1,13,1,13,128
8545,7,7,1,1,7,1,1,1,1,1,128
8546,7,1,7,1,7,7,1,7,7,1,128
8547,7,7,1,5,7,7,7,1,1,7,128
8548,7,7,7,1,1,7,7,7,1,7,128
8549,7,1,13,7,7,1,7,7,7,1,128
8550,7,1,1,1,1,5,94,195,1,13,128
8551,7,19,13,1,152,7,1,13,75,1,128
8552,7,1,89,1,13,94,13,1,7,7,128
8553,1,7,1,7,7,7,1,1,94,290,128
8554,202,94,5,7,13,7,7,1,5,1,128
8555,89,7,7,7,1,7,1,7,7,1,128
8556,7,7,13,7,1,1,7,7,7,1,128
8557,1,5,7,7,7,1,7,7,1,1,128
8558,13,13,13,1,1,1,13,1,19,13,128
8559,78,14,19,1,14,13,75,14,14,1,128
8560,1,1,1,1,14,14,5,89,5,1,128
8561,14,1,14,1,14,14,1,14,14,1,128
8562,14,1,14,14,14,1,1,14,5,14,128
8563,231,14,1,14,1,13,1,1,1,13,128
8564,1,89,231,14,152,59,19,1,94,5,128
8565,257,190,1,13,19,75,14,1,14,89,128
8566,14,14,1,1,13,1,14,14,1,14,128
8567,1,13,14,14,14,14,1,291,94,89,128
8568,5,1,14,14,13,14,1,1,14,14,128
8569,14,1,14,5,94,14,1,14,1,14,128
8570,14,94,14,13,14,1,1,5,14,14,128
8571,14,14,1,1,14,14,14,13,1,14,128
8572,5,1,1,190,94,1,1,1,13,8,128
8573,13,19,152,1,19,78,582,19,1,13,128
8574,75,19,13,8,8,1,1,8,1,1,128
8575,1,13,8,1,8,1,8,1,8,1,128
8576,8,8,8,1,8,8,1,8,1,8,128
8577,8,8,1,8,1,8,8,8,1,1,128
8578,13,1,1,13,5,1,13,19,152,8,128
8579,78,13,19,1,19,8,13,75,8,1,128
8580,13,1,13,8,1,1,13,1,8,8,128
8581,1,8,8,1,8,1,8,8,1,8,128
8582,8,8,8,5,1,1,8,8,8,1,128
8583,1,8,8,449,89,94,8,8,1,8,128
8584,195,8,1,13,8,1,282,291,5,190,128
8585,59,89,195,1,1,13,316,1,1,13,128
8586,1,19,8,152,13,8,13,75,8,1,128
8587,19,8,8,1,1,1,8,13,383,1,128
8588,8,282,290,1,8,1,8,1,13,8,128
8589,8,8,1,1,8,94,8,13,8,1,128
8590,5,8,1,8,8,1,8,8,1,8,128
8591,8,1,8,8,13,8,1,1,8,8,128
8592,8,1,8,5,8,1,8,8,1,8,128
8593,195,94,220,1,13,8,1,1,1,1,128
8594,59,190,1,13,78,1,19,8,19,13,128
8595,1,75,8,8,8,1,1,1,13,8,128
8596,1,8,1,8,8,1,8,8,8,1,128
8597,1,8,5,8,13,8,8,1,5,1,128
8598,8,8,8,8,1,8,8,1,8,1,128
8599,8,8,13,8,8,1,1,8,8,8,128
8600,1,1,1,1,1,13,1,19,14,13,128
8601,152,19,1,13,75,13,14,1,14,1,128
8602,14,1,1,13,1,14,14,1,14,1,128
8603,1,13,14,14,14,1,1,14,14,13,128
8604,14,1,14,14,1,14,14,1,14,59,128
8605,14,14,1,1,14,14,13,14,1,89,128
8606,14,14,1,94,13,5,1,1,1,13,128
8607,13,152,7,13,1,1,78,13,19,19,128
8608,7,13,1,75,13,1,7,1,1,1,128
8609,13,1,7,1,7,13,7,1,7,7,128
8610,1,7,7,1,19,19,1,1,5,220,128
8611,1,5,5,1,19,7,1,19,7,19,128
8612,1,14,13,78,1,19,535,7,1,137,128
8613,13,19,75,1,1,13,1,13,19,500,128
8614,78,152,11,11,1,19,75,1,13,11,128
8615,1,11,13,1,1,13,1,1,11,11,128
8616,1,11,11,1,1,11,11,11,11,1,128
8617,11,11,1,13,11,11,1,11,11,13,128
8618,1,11,11,1,11,11,13,11,11,1,128
8619,1,11,11,11,11,1,11,11,1,11,128
8620,11,1,1,19,1,1,13,1,19,152,128
8621,14,13,13,1,19,137,75,13,19,137,128
8622,1,19,78,13,7,7,1,5,1,1,128
8623,7,7,1,1,13,7,1,7,1,7,128
8624,1,1,13,1,1,1,13,14,14,1,128
8625,1,1,1,1,14,1,1,14,1,14,128
8626,14,13,1,14,14,14,1,14,1,14,128
8627,14,13,14,1,14,1,14,14,14,1,128
8628,14,1,14,14,1,14,14,13,14,1,128
8629,1,14,14,14,14,1,14,1,13,14,128
8630,1,1,5,3,2,2,3,6,6,2,128
8631,38,13,19,3,38,19,38,19,15,13,128
8632,38,6,1,7,13,10,78,1,7,10,128
8633,6,38,1,38,1,1,1,1,13,1,128
8634,15,15,15,1,3,13,38,19,19,38,128
8635,173,2121,13,13,19,19,78,38,3104,38,128
8636,78,1,3104,13,19,78,8,6,13,8,128
8637,1,1,15,15,1,15,1,3,38,43,128
8638,81,13,13,855,13,8,38,19,78,8,128
8639,38,3,19,13,1,751,13,628,1,19,128
8640,3,751,6,8,75,1,75,75,8,1,128
8641,8,1,13,1,13,8,1,8,19,8,128
8642,1,8,8,5,59,8,8,1,1,8,128
8643,8,8,8,1,1,8,59,291,5,8,128
8644,59,89,291,59,341,315,281,356,290,89,128
8645,94,383,316,59,257,235,190,281,315,341,128
8646,291,383,5,94,235,190,257,341,290,281,128
8647,383,356,316,315,59,316,5,59,8,1,128
8648,8,5,8,1,8,8,1,94,59,94,128
8649,5,190,282,59,8,282,59,235,8,341,128
8650,281,356,315,59,5,316,13,8,8,1,128
8651,1,8,8,316,59,341,5,257,89,94,128
8652,190,290,231,315,1,1,59,231,281,190,128
8653,291,89,281,5,220,202,19,383,202,220,128
8654,13,1,1,13,1,38,94,8,13,1677,128
8655,13,1,19,137,7,1,13,19,137,7,128
8656,13,1,1,1,1,1,13,94,1,13,128
8657,1,1,13,8,1,8,1,8,1,8,128
8658,1,13,19,19,19,1,19,8,19,13,128
8659,75,11,152,19,1,78,628,1,13,11,128
8660,19,906,11,75,1,1,11,13,1,1,128
8661,11,13,11,1,94,94,94,11,1,1,128
8662,11,11,11,11,94,1,11,11,1,11,128
8663,11,1,89,11,94,11,202,1,999,281,128
8664,5,11,341,315,316,383,59,281,94,290,128
8665,999,356,291,316,341,94,59,5,44,1,128
8666,999,17,279,44,5,59,279,1993,31,17,128
8667,2,3,31,11,3,1,13,1,2,1993,128
8668,999,59,290,59,356,235,279,999,94,315,128
8669,281,5,13,1,13,8,1,1,13,19,128
8670,78,582,13,19,628,75,582,137,13,137,128
8671,78,19,7,1,13,38,7,19,1,1,128
8672,1,1,5,59,1,5,13,13,1,1,128
8673,1,13,8,78,1,8,1,1,8,1,128
8674,1,8,59,8,1,8,1,1,1,8,128
8675,8,341,5,89,999,5,59,999,279,1993,128
8676,8,8,1,231,999,1993,2,3,89,59,128
8677,1,281,383,8,5,8,8,1,8,8,128
8678,1,8,8,1,8,8,8,1,1,5,128
8679,59,5,13,5,94,1,1,89,5,59,128
8680,5,1,13,19,1,14,13,78,152,13,128
8681,19,1,75,137,13,19,137,1,7,19,128
8682,13,1,1,1,1,13,1,13,1,13,128
8683,14,1,14,94,1,1,1,1,1,1,128
8684,14,1,14,19,14,19,19,1,19,19,128
8685,19,19,14,14,19,59,13,1,152,7,128
8686,13,78,19,7,1,75,1,1,1,13,128
8687,13,1,7,7,1,1,7,1,7,7,128
8688,7,1,1,7,13,7,7,1,7,1,128
8689,7,7,1,59,7,290,190,291,315,220,128
8690,5,59,282,282,356,89,59,7,1,59,128
8691,89,7,89,5,281,89,190,89,1,89,128
8692,89,5,59,190,220,7,231,190,282,59,128
8693,5,5,202,59,7,13,235,5,5,7,128
8694,59,1,89,1,59,89,202,89,94,7,128
8695,7,7,1,89,5,220,195,1,7,59,128
8696,356,89,94,7,7,1,7,7,1,1,128
8697,13,13,1,1,5,195,5,89,202,13,128
8698,1,190,19,7,89,19,1,13,13,137,128
8699,75,137,7,78,19,13,1,7,1,1,128
8700,7,1,7,1,89,13,1,282,5,94,128
8701,89,5,7,7,1,5,59,59,5,291,128
8702,235,235,5,7,5,1,1,13,1,1,128
8703,1,13,7,1,7,1,1,1,1,1,128
8704,13,7,7,1,1,7,1,13,59,94,128
8705,7,7,1,7,1,7,5,7,7,1,128
8706,1,7,7,89,94,59,1,7,7,7,128
8707,1,7,1,7,7,13,94,1,7,1,128
8708,5,7,7,1,231,7,1,1,1,1,128
8709,1,13,14,78,19,535,1,535,14,75,128
8710,13,1,14,1,14,14,1,1,1,13,128
8711,14,14,1,5,59,1,14,1,14,14,128
8712,1,14,1,14,14,59,1,14,14,1,128
8713,14,14,14,1,1,14,5,14,14,1,128
8714,14,1,13,94,89,14,1,19,19,19,128
8715,19,19,19,1,13,19,11,152,906,19,128
8716,582,13,1,11,1,19,13,137,75,1,128
8717,13,11,11,152,11,13,1,19,19,13,128
8718,906,137,13,19,1,14,78,75,19,1,128
8719,14,13,14,14,1,13,11,1,11,1,128
8720,1,1,1,1,1,1,11,1,11,11,128
8721,1,11,11,11,1,1,5,11,11,11,128
8722,1,1,11,11,11,1,190,94,11,1,128
8723,89,11,11,1,75,11,13,11,1,11,128
8724,1,11,11,11,75,1,1,11,11,11,128
8725,1,1,5,19,1,13,1,11,13,13,128
8726,1,19,137,7,13,19,13,7,75,1,128
8727,1,1,1,1,13,11,11,1,1,1,128
8728,1,11,1,1,11,1,11,5,11,1,128
8729,1,11,11,1,11,11,1,11,1,11,128
8730,11,1,11,1,11,11,11,1,1,11,128
8731,5,13,1,1,1,1,13,14,1,13,128
8732,75,535,137,13,137,13,19,7,1,78,128
8733,7,1,1,7,1,1,7,1,1,13,128
8734,7,7,1,1,7,7,78,7,1,1,128
8735,13,1,59,94,14,13,1,14,1,1,128
8736,1,1,14,14,1,1,14,14,1,14,128
8737,14,5,1,14,1,14,14,1,14,14,128
8738,1,14,14,1,14,14,14,14,1,1,128
8739,5,14,14,14,1,14,14,1,14,13,128
8740,14,1,14,14,14,1,14,1,5,1,128
8741,1,13,1,19,7,1,13,75,1,7,128
8742,13,1,7,1,7,1,13,1,7,1,128
8743,7,7,1,7,7,1,7,1,5,7,128
8744,7,7,1,1,7,7,1,7,7,1,128
8745,7,1,7,7,13,7,1,1,5,7,128
8746,7,7,1,1,1,1,13,1,152,14,128
8747,19,13,19,1,13,14,75,1,14,14,128
8748,14,1,1,1,13,1,14,1,14,1,128
8749,14,1,13,14,1,14,14,1,5,14,128
8750,202,1,13,14,14,1,14,14,14,1,128
8751,1,14,14,14,1,14,1,14,5,13,128
8752,14,1,14,14,13,1,14,14,1,1,128
8753,1,5,1,1,13,13,78,8,152,19,128
8754,1,13,19,75,13,8,8,1,1,13,128
8755,1,13,8,1,13,1,8,8,1,8,128
8756,8,1,1,8,5,8,8,1,8,8,128
8757,1,8,8,1,8,8,1,8,1,8,128
8758,8,8,8,1,1,8,8,13,8,5,128
8759,1,1,1,1,1,5,1,13,1,19,128
8760,152,78,14,13,19,75,13,14,1,14,128
8761,1,1,1,13,1,14,14,1,14,14,128
8762,1,13,14,14,14,1,14,1,14,14,128
8763,13,14,14,1,1,14,14,14,14,1,128
8764,5,14,14,1,14,14,1,14,14,13,128
8765,14,1,14,59,1,5,5,5,59,5,128
8766,449,13,14,14,383,59,5,5,59,5,128
8767,89,383,449,257,5,383,356,220,257,195,128
8768,59,59,5,89,1,59,59,1,231,190,128
8769,257,202,220,235,13,1,1,59,13,78,128
8770,11,19,1,152,500,94,1,11,500,13,128
8771,19,1,75,11,11,13,11,290,1,11,128
8772,5,13,11,1,1,13,1,11,356,11,128
8773,1,94,5,11,11,1,1,231,11,195,128
8774,11,5,282,59,5,11,11,1,11,1,128
8775,11,11,11,1,281,11,11,195,5,59,128
8776,190,231,449,5,1,220,11,59,11,1,128
8777,11,11,449,5,449,11,11,1,17,5,128
8778,190,59,4,215,10,21,4,11,11,65,128
8779,27,4,13,235,11,10,21,65,27,30,128
8780,4,3,11,1,30,9,6,3,9,6,128
8781,9,33,4,202,235,1,89,11,11,9,128
8782,33,10,4,9,6,4,6,9,4,4,128
8783,4,11,1,11,4,9,1,1,13,13,128
8784,1,1,13,38,152,14,13,78,152,38,128
8785,14,19,535,38,13,1,6,19,19,1,128
8786,9,9,38,3,13,6,19,6,77,13,128
8787,14,19,13,3,1,77,38,19,14,235,128
8788,5,5,5,14,5,5,5,4,5,13,128
8789,4,9,14,341,38,9,5,19,13,38,128
8790,11,152,1,19,19,1,11,11,19,13,128
8791,19,6,13,231,77,11,341,356,5,4,128
8792,155,21,3,2,13,89,11,5,5,13,128
8793,14,1,19,19,13,6,13,77,14,13,128
8794,89,59,94,282,231,59,341,290,5,281,128
8795,356,257,220,257,282,5,281,290,59,220,128
8796,94,5,59,89,220,5,94,5,4,65,128
8797,27,10,4,231,5,89,21,257,59,5,128
8798,94,282,5,17,449,195,1515,13,202,1515,128
8799,220,449,195,5,17,291,190,220,290,202,128
8800,94,291,449,59,14,190,5,281,356,235,128
8801,195,202,5,449,190,190,195,13,9,94,128
8802,235,5,5,316,13,7,19,7,1,7,128
8803,13,5,6,77,5,13,7,1,7,5,128
8804,5,5,7,290,5,316,5,5,316,5,128
8805,13,5,7,4,13,5,1,13,14,1,128
8806,152,19,5,19,19,13,5,6,5,13,128
8807,77,14,5,315,202,94,5,5,13,315,128
8808,195,5,5,5,231,282,281,190,59,5,128
8809,449,17,1515,5,195,14,13,152,13,1,128
8810,8,5,19,19,1,6,13,8,8,5,128
8811,59,231,8,1,13,77,2,595,3,3,128
8812,2,2,3,6,2,3,6,2,11,13,128
8813,38,2,152,38,1,13,19,78,13,3,128
8814,19,38,6,6,8,1,13,19,3,137,128
8815,75,8,78,137,19,13,1,75,13,19,128
8816,137,8,75,13,137,19,38,13,11,78,128
8817,1,11,78,3,11,1,11,1,1,11,128
8818,11,1,11,1,43,11,1,1,11,11,128
8819,11,1,1,11,11,19,11,19,1,13,128
8820,2,11,152,1,2,137,13,2,137,7,128
8821,78,1,13,75,1,7,19,13,137,19,128
8822,13,137,19,1,1,75,13,11,1,11,128
8823,1,11,1,11,75,1,1,1,11,1,128
8824,1,11,1,19,11,1,19,1,1,75,128
8825,2,8,13,152,19,1,13,19,137,2,128
8826,1,137,78,7,13,2,19,7,137,75,128
8827,13,1,7,13,137,137,19,13,7,1,128
8828,13,8,1,8,1,1,1,8,1,1,128
8829,1,8,1,8,1,8,8,1,8,8,128
8830,8,1,1,8,8,8,1,1,8,1,128
8831,8,8,8,1,1,8,8,8,13,19,128
8832,1,1,8,8,1,1,1,8,8,1,128
8833,8,1,1,1,8,8,8,1,8,8,128
8834,1,8,8,1,8,1,8,1,8,8,128
8835,19,1,19,8,1,8,8,1,8,1,128
8836,75,8,8,1,1,1,8,75,7,13,128
8837,1,78,78,19,1,38,13,7,1,7,128
8838,1,1,8,13,1,8,1,1,1,8,128
8839,8,8,1,1,8,8,8,1,1,8,128
8840,8,1,1,1,8,8,8,1,1,8,128
8841,8,8,1,1,8,8,8,8,1,8,128
8842,1,8,8,1,8,1,8,8,1,8,128
8843,1,1,1,8,8,8,1,1,8,8,128
8844,8,8,1,1,8,8,8,1,8,1,128
8845,8,8,1,8,8,1,8,1,8,1,128
8846,7,78,13,1,7,1,13,8,1,1,128
8847,1,8,1,8,1,8,8,8,6,1,128
8848,1,8,8,8,1,8,8,1,8,8,128
8849,1,8,1,8,8,1,8,8,8,1,128
8850,1,8,8,8,1,8,1,8,8,1,128
8851,8,8,1,8,1,8,8,8,1,1,128
8852,8,8,1,1,19,1,1,1,1,1,128
8853,8,8,1,1,1,8,8,8,1,8,128
8854,1,8,8,1,8,8,1,8,1,19,128
8855,13,7,1,1,13,1,1,1,8,1,128
8856,1,1,1,8,8,8,1,1,8,8,128
8857,8,1,8,1,8,8,1,8,8,1,128
8858,8,8,1,8,8,8,1,1,8,8,128
8859,8,1,8,1,8,8,1,8,8,1,128
8860,8,1,8,8,8,1,1,8,8,8,128
8861,1,1,8,8,8,1,8,1,1,19,128
8862,38,595,2,3,2,3,6,5,5,59,128
8863,3,2,6,59,43,5,5,59,94,89,128
8864,290,281,356,341,316,383,291,5,59,315,128
8865,235,195,282,5,89,341,59,383,290,316,128
8866,356,291,94,281,316,281,59,235,195,282,128
8867,5,281,59,341,5,356,291,59,5,59,128
8868,356,59,59,94,5,89,59,59,231,5,128
8869,231,59,999,5,195,94,383,316,59,999,128
8870,341,281,316,383,315,356,291,290,94,341,128
8871,5,59,999,44,89,281,94,315,59,282,128
8872,59,5,5,5,282,59,316,5,59,5,128
8873,59,202,5,231,59,94,5,94,202,59,128
8874,59,5,94,59,89,202,202,235,5,59,128
8875,190,195,94,5,231,195,190,202,5,94,128
8876,59,190,195,341,59,94,195,89,5,316,128
8877,5,89,5,257,195,220,341,195,257,220,128
8878,281,315,290,195,89,59,316,5,231,190,128
8879,202,5,89,220,257,282,195,94,5,202,128
8880,89,220,220,5,190,231,220,257,231,220,128
8881,202,59,89,94,5,190,316,89,356,290,128
8882,316,356,315,291,202,5,94,356,94,5,128
8883,94,59,5,5,5,5,5,5,5,291,128
8884,235,5,202,235,89,282,5,59,5,5,128
8885,2,11,13,2,38,1,78,38,38,38,128
8886,19,78,3,38,3,13,6,628,1,75,128
8887,137,19,13,14,6,75,75,14,14,38,128
8888,1,13,78,19,78,1,1,11,13,1,128
8889,3,11,11,15,38,11,1,1,1,11,128
8890,1,11,5,449,59,190,449,59,1,11,128
8891,1,11,11,5,59,59,89,94,291,5,128
8892,341,5,59,5,235,1,11,5,11,1,128
8893,5,11,11,11,1,1,11,11,316,235,128
8894,5,11,11,1,316,11,1,11,11,94,128
8895,1,11,11,13,316,5,315,11,1,1,128
8896,11,11,290,11,11,1,5,1,11,11,128
8897,11,1,59,89,11,11,1,281,383,315,128
8898,59,5,11,11,1,11,11,449,94,11,128
8899,5,1,89,1,11,11,281,11,11,1,128
8900,1,11,11,11,1,11,1,11,11,19,128
8901,19,1,1,1,5,1,1,5,383,1,128
8902,1,449,89,1,1,19,356,1,59,5,128
8903,1,1,1,1,1,1,1,5,1,1,128
8904,75,1,1,5,1,1,1,75,5,5,128
8905,1,1,11,11,1,11,1,5,1,1,128
8906,1,1,1,1,5,5,5,5,5,5,128
8907,5,5,5,94,5,202,231,5,195,5,128
8908,5,202,59,231,5,5,5,5,5,5,128
8909,195,5,5,5,5,5,5,5,5,5,128
8910,5,5,5,5,5,5,5,5,5,5,128
8911,5,5,5,5,5,5,89,5,59,281,128
8912,5,5,5,89,94,5,94,5,5,5,128
8913,89,94,231,5,5,5,5,94,291,291,128
8914,5,291,5,5,94,5,5,5,94,5,128
8915,5,5,94,89,94,5,5,5,59,5,128
8916,59,5,291,89,231,5,5,89,290,5,128
8917,5,5,235,290,5,5,5,5,5,5,128
8918,5,5,5,94,5,5,5,89,5,5,128
8919,5,5,5,5,5,5,5,5,5,5,128
8920,5,5,5,5,5,5,5,5,5,5,128
8921,5,5,5,5,5,5,5,5,5,5,128
8922,5,5,5,5,5,5,5,5,5,5,128
8923,5,5,5,5,5,5,5,5,5,5,128
8924,5,5,5,5,5,59,5,5,5,5,128
8925,5,202,5,5,291,5,5,5,5,5,128
8926,5,59,59,257,290,5,282,89,89,383,128
8927,94,315,5,190,5,59,89,59,5,89,128
8928,202,89,257,94,59,5,5,2445,2446,1994,128
8929,1052,89,3105,912,59,5,2445,1994,2446,2445,128
8930,1994,89,3105,2446,1994,195,290,5,291,94,128
8931,5,202,5,1052,1052,5,5,5,5,5,128
8932,94,5,5,190,5,257,94,5,5,5,128
8933,5,5,5,5,5,5,94,2,3,313,128
8934,2,150,2,313,150,76,150,1579,76,546,128
8935,546,150,76,519,76,150,150,76,5,5,128
8936,76,150,150,76,150,76,546,76,5,76,128
8937,150,76,546,150,150,1226,546,76,76,5,128
8938,5,76,5,76,5,5,5,76,76,5,128
8939,2,150,2,5,76,546,546,76,76,5,128
8940,76,94,76,150,2,76,546,150,76,546,128
8941,76,546,1226,76,5,76,76,5,76,76,128
8942,5,150,76,150,546,150,76,76,150,4480,128
8943,5,150,150,76,1226,546,5,546,76,76,128
8944,76,76,5,5,76,5,150,150,150,76,128
8945,519,76,76,76,5,5,76,5,76,150,128
8946,76,150,546,1226,5,76,5,76,150,76,128
8947,76,1226,546,150,76,76,76,76,150,1226,128
8948,76,150,546,546,5,5,76,76,5,76,128
8949,150,5,76,546,150,546,1226,76,76,76,128
8950,5,5,220,231,5,190,281,290,341,315,128
8951,291,341,76,5,89,94,315,190,59,220,128
8952,202,5,76,235,190,5,5,94,202,235,128
8953,257,5,220,76,5,5,150,150,76,1226,128
8954,546,76,76,843,76,150,5,843,843,150,128
8955,843,843,5,843,843,843,5,94,843,546,128
8956,150,546,76,519,843,5,76,5,5,843,128
8957,1606,843,150,150,76,150,4481,76,44,22,128
8958,546,18,150,1608,76,17,22,5,2,3,128
8959,5,5,4,215,10,21,4,65,27,10,128
8960,21,65,27,4,4,76,3,6,9,30,128
8961,9,30,4,3,9,33,4,9,10,33,128
8962,6,6,4,5,5,76,5,5,76,150,128
8963,1606,843,150,76,5,546,76,212,150,843,128
8964,1606,76,150,546,3,1608,5,546,76,5,128
8965,4,5,9,4,3,155,21,2,155,3,128
8966,65,573,800,5,573,59,282,231,195,195,128
8967,282,231,5,59,573,5,573,5,5,5,128
8968,4,27,21,10,4,4,5,5,5,5,128
8969,5,5,5,5,5,5,5,5,5,5,128
8970,5,5,573,44,800,5,5,5,5,5,128
8971,5,5,5,5,5,5,11,1,11,11,128
8972,11,11,1,1,11,11,11,1,1,11,128
8973,11,11,1,11,11,1,5,11,11,1,128
8974,11,11,1,11,1,5,11,11,11,11,128
8975,1,5,1,11,11,11,1,11,11,1,128
8976,11,11,1,11,11,11,1,11,11,5,128
8977,11,1,1,11,11,11,1,1,1,1,128
8978,5,1,1,5,1,5,1,1,1,11,128
8979,11,1,1,38,19,1,1,5,1,13,128
8980,38,11,1,11,11,11,11,1,11,11,128
8981,1,11,11,11,1,11,11,1,1,1,128
8982,1,5,1,1,5,1,5,1,1,1,128
8983,1,1,1,1,5,1,1,1,1,1,128
8984,1,1,5,1,1,5,1,1,1,5,128
8985,13,38,13,137,19,8,1,78,38,19,128
8986,13,628,1,11,11,1,11,13,8,1,128
8987,1,1,19,1,1,8,1,8,1,8,128
8988,1,15,15,8,15,15,15,15,8,15,128
8989,3,13,19,38,13,1,173,1995,78,13,128
8990,14,19,1,14,13,19,1,3,75,1,128
8991,14,1,1,13,1,13,14,5,14,19,128
8992,1,14,1,14,14,14,14,1,19,1,128
8993,1,5,1,14,1,14,5,14,1,14,128
8994,14,5,1,14,14,1,14,14,14,14,128
8995,1,1,14,14,13,14,14,1,14,1,128
8996,14,14,1,14,14,1,14,14,5,1,128
8997,14,14,14,14,1,1,14,14,14,1,128
8998,14,1,14,14,14,1,14,14,1,14,128
8999,5,1,14,1,1,5,1,1,13,1,128
9000,5,19,13,14,19,152,75,13,14,1,128
9001,75,19,14,75,1,14,1,1,13,14,128
9002,1,5,14,1,14,1,14,14,94,14,128
9003,5,14,1,1,14,14,14,1,14,1,128
9004,14,14,5,89,14,1,5,14,14,1,128
9005,14,1,14,14,5,13,14,1,14,1,128
9006,14,14,14,89,5,94,1,282,1,14,128
9007,14,14,282,5,94,1,14,5,14,1,128
9008,14,14,1,14,14,5,14,1,1,14,128
9009,14,14,14,1,1,14,1,1,1,5,128
9010,13,1,5,1,89,235,5,5,5,44,128
9011,573,5,800,4,5,5,573,5,800,4,128
9012,10,5,4,21,65,27,3,30,9,6,128
9013,10,21,65,51,33,4,27,30,51,33,128
9014,9,3,6,4,4,4,4,3,51,4,128
9015,2,155,15,15,3,13,19,19,78,1,128
9016,540,38,15,15,15,15,15,15,15,15,128
9017,15,15,15,3,13,19,13,19,19,19,128
9018,19,19,3,2,2,31,803,44,803,4482,128
9019,803,5,803,4483,803,5,858,128,2447,803,128
9020,858,212,203,128,212,212,5,214,4484,214,128
9021,4485,5,4486,911,4,9,65,27,10,21,128
9022,1983,2,209,4487,5,246,172,251,2091,803,128
9023,5,172,803,858,588,212,803,588,803,1584,128
9024,1810,2133,1551,3047,803,4488,13,5,38,803,128
9025,858,13,803,2448,13,2,19,3,44,803,128
9026,803,13,8,5,1,1,858,8,5,2448,128
9027,2447,2,3,588,2447,5,4489,2448,343,4490,128
9028,128,8,2276,1,1,1,8,8,1,8,128
9029,1,8,2,13,19,38,2,19,38,19,128
9030,38,6,1,13,13,1,15,8,6,3,128
9031,2,10,8,15,1,15,8,1,8,1,128
9032,15,15,1,15,1,15,3,13,10,19,128
9033,6,8,19,38,1,8,1,8,19,8,128
9034,19,8,19,1,19,19,1,8,13,19,128
9035,19,8,19,19,8,15,1,15,15,15,128
9036,15,15,3,19,13,8,8,1,8,13,128
9037,38,13,1,3,152,19,38,1,13,8,128
9038,78,75,6,8,8,8,1,1,1,1,128
9039,13,19,8,1,8,13,8,8,1,13,128
9040,19,13,1,8,1,78,13,14,19,19,128
9041,13,14,1,14,1,19,1,75,13,1,128
9042,152,8,13,19,13,1,8,8,1,1,128
9043,13,13,1,8,8,1,8,1,1,8,128
9044,8,8,1,8,8,1,8,1,8,8,128
9045,8,1,8,8,8,1,8,1,8,1,128
9046,1,1,1,13,8,8,8,1,1,8,128
9047,8,8,1,8,8,1,8,1,8,1,128
9048,8,1,8,8,8,8,1,8,8,8,128
9049,1,8,1,8,8,1,8,1,8,8,128
9050,1,8,8,8,1,8,8,8,1,8,128
9051,1,8,8,1,8,8,8,1,8,1,128
9052,8,8,8,1,8,8,8,1,8,1,128
9053,8,8,1,8,8,8,1,1,8,8,128
9054,1,1,19,1,1,13,1,13,11,19,128
9055,1,19,11,13,224,11,75,11,224,1,128
9056,11,224,1,1,11,224,13,1,13,11,128
9057,224,1,1,11,224,11,224,1,11,224,128
9058,19,11,224,11,224,19,1,1,11,224,128
9059,224,11,11,224,1,1,11,224,11,224,128
9060,11,224,224,11,1,11,224,11,224,1,128
9061,11,224,1,224,11,11,224,13,11,224,128
9062,1,1,11,224,224,11,224,11,11,224,128
9063,1,1,11,224,11,11,224,1,11,224,128
9064,11,224,1,11,224,1,11,224,224,11,128
9065,11,224,11,224,1,1,11,224,224,11,128
9066,224,11,1,11,224,1,11,224,11,224,128
9067,11,224,1,11,224,1,11,224,11,224,128
9068,1,11,224,224,11,11,224,1,1,11,128
9069,224,11,224,224,11,224,11,1,11,224,128
9070,1,224,11,11,224,1,11,2449,224,224,128
